cpu_usage,cpu_core_count,cpu_thread_count,disk_utilization,memory_usage_bytes,memory_utilization,percent_disk_reads,percent_disk_writes,percent_disk_read_bytes,percent_disk_write_bytes,average_cpu_utilization_by_threads
20.4,8,16,8.2,11037274112,17.3,0.0,100.0,0.0,100.0,19.38125
23.8,8,16,8.2,11037450240,17.3,0.0,100.0,0.0,100.0,20.7
18.0,8,16,8.2,11036762112,17.3,0.0,100.0,0.0,100.0,17.575
15.1,8,16,8.2,11037093888,17.3,0.0,100.0,0.0,100.0,18.524999999999995
13.6,8,16,8.2,11045527552,17.3,0.0,100.0,0.0,100.0,16.062500000000004
16.6,8,16,8.2,11066695680,17.3,0.0,100.0,0.0,100.0,16.518749999999997
19.1,8,16,8.2,11060412416,17.3,0.0,100.0,0.0,100.0,17.58125
21.8,8,16,8.2,11046109184,17.3,0.0,100.0,0.0,100.0,20.3
21.9,8,16,8.2,11063775232,17.3,0.0,100.0,0.0,100.0,16.937499999999996
15.2,8,16,8.2,11050700800,17.3,0.0,100.0,0.0,100.0,15.218749999999998
19.1,8,16,8.2,11054882816,17.3,0.0,100.0,0.0,100.0,19.6375
15.6,8,16,8.2,11054333952,17.3,0.0,100.0,0.0,100.0,9.074999999999998
17.8,8,16,8.2,11043373056,17.3,0.0,100.0,0.0,100.0,17.306250000000002
23.5,8,16,8.2,11050291200,17.3,0.0,100.0,0.0,100.0,20.106249999999996
21.2,8,16,8.2,11057668096,17.3,0.0,100.0,0.0,100.0,19.943749999999998
13.1,8,16,8.2,11042357248,17.3,0.0,100.0,0.0,100.0,13.90625
18.9,8,16,8.2,11054051328,17.3,0.0,100.0,0.0,100.0,15.0625
16.8,8,16,8.2,11059863552,17.3,0.0,100.0,0.0,100.0,15.474999999999998
18.9,8,16,8.2,11061927936,17.3,0.0,100.0,0.0,100.0,16.99375
26.4,8,16,8.2,11074899968,17.3,0.0,100.0,0.0,100.0,19.775
17.7,8,16,8.2,11074031616,17.3,0.0,100.0,0.0,100.0,14.568750000000001
15.4,8,16,8.2,11064803328,17.3,0.0,100.0,0.0,100.0,16.299999999999997
16.9,8,16,8.2,11064852480,17.3,0.0,100.0,0.0,100.0,16.6375
20.7,8,16,8.2,11073363968,17.3,0.0,100.0,0.0,100.0,19.374999999999996
18.7,8,16,8.2,11072155648,17.3,0.0,100.0,0.0,100.0,18.19375
19.6,8,16,8.2,11088797696,17.3,0.0,100.0,0.0,100.0,22.450000000000003
14.6,8,16,8.2,11087994880,17.3,0.0,100.0,0.0,100.0,17.499999999999996
17.0,8,16,8.2,11073597440,17.3,0.0,100.0,0.0,100.0,19.856250000000003
21.3,8,16,8.2,11087179776,17.3,0.0,100.0,0.0,100.0,18.91875
20.9,8,16,8.2,11078529024,17.3,0.0,100.0,0.0,100.0,15.037499999999998
17.4,8,16,8.2,11090251776,17.3,0.0,100.0,0.0,100.0,18.481250000000003
24.1,8,16,8.2,11078475776,17.3,0.0,100.0,0.0,100.0,22.637500000000003
20.8,8,16,8.2,11080155136,17.3,0.0,100.0,0.0,100.0,21.174999999999997
21.5,8,16,8.2,11082506240,17.3,0.0,100.0,0.0,100.0,19.025
21.6,8,16,8.2,11090403328,17.3,0.0,100.0,0.0,100.0,20.868750000000002
20.6,8,16,8.2,11092926464,17.4,0.0,100.0,0.0,100.0,25.09375
14.4,8,16,8.2,11097100288,17.4,0.0,100.0,0.0,100.0,21.293750000000003
18.5,8,16,8.2,11101786112,17.4,0.0,100.0,0.0,100.0,22.78125
18.7,8,16,8.2,11117969408,17.4,0.0,100.0,0.0,100.0,15.493749999999999
21.8,8,16,8.2,11110907904,17.4,0.0,100.0,0.0,100.0,15.350000000000001
20.3,8,16,8.2,11117752320,17.4,0.0,100.0,0.0,100.0,20.737499999999997
20.6,8,16,8.2,11104239616,17.4,0.0,100.0,0.0,100.0,14.668749999999996
18.4,8,16,8.2,11113197568,17.4,0.0,100.0,0.0,100.0,18.618750000000006
24.3,8,16,8.2,11114995712,17.4,0.0,100.0,0.0,100.0,24.15625
19.1,8,16,8.2,11111927808,17.4,0.0,100.0,0.0,100.0,18.118750000000006
19.3,8,16,8.2,11112120320,17.4,0.0,100.0,0.0,100.0,20.0125
19.1,8,16,8.2,11137654784,17.4,0.0,100.0,0.0,100.0,21.074999999999996
17.7,8,16,8.2,11134541824,17.4,0.0,100.0,0.0,100.0,18.150000000000006
14.3,8,16,8.2,11145949184,17.4,0.0,100.0,0.0,100.0,19.799999999999997
25.1,8,16,8.2,11159666688,17.5,0.0,100.0,0.0,100.0,19.375000000000004
20.7,8,16,8.2,11166699520,17.5,0.0,100.0,0.0,100.0,19.812500000000004
23.1,8,16,8.2,11160879104,17.5,0.0,100.0,0.0,100.0,14.956249999999999
16.1,8,16,8.2,11154034688,17.4,0.0,100.0,0.0,100.0,18.05625
18.3,8,16,8.2,11153420288,17.4,0.0,100.0,0.0,100.0,21.00625
21.8,8,16,8.2,11157454848,17.4,0.0,100.0,0.0,100.0,18.400000000000002
20.5,8,16,8.2,11156484096,17.4,0.0,100.0,0.0,100.0,19.16875
14.9,8,16,8.2,11160268800,17.5,0.0,100.0,0.0,100.0,21.193749999999998
20.7,8,16,8.2,11161784320,17.5,0.0,100.0,0.0,100.0,17.65625
16.8,8,16,8.2,11159064576,17.5,0.0,100.0,0.0,100.0,18.71875
22.4,8,16,8.2,11165917184,17.5,0.0,100.0,0.0,100.0,22.162499999999998
19.8,8,16,8.2,11153305600,17.4,0.0,100.0,0.0,100.0,19.837499999999995
28.2,8,16,8.2,11170127872,17.5,0.0,100.0,0.0,100.0,16.924999999999997
21.6,8,16,8.2,11189116928,17.5,0.0,100.0,0.0,100.0,20.118750000000002
19.2,8,16,8.2,11185635328,17.5,0.0,100.0,0.0,100.0,16.418749999999996
18.5,8,16,8.2,11171057664,17.5,0.0,100.0,0.0,100.0,17.0875
19.7,8,16,8.2,11175890944,17.5,0.0,100.0,0.0,100.0,15.506250000000001
8.2,8,16,8.2,11176210432,17.5,0.0,100.0,0.0,100.0,6.075
13.5,8,16,8.2,11198832640,17.5,0.0,100.0,0.0,100.0,11.425
9.5,8,16,8.2,11187703808,17.5,0.0,100.0,0.0,100.0,5.375
5.5,8,16,8.2,11186425856,17.5,0.0,100.0,0.0,100.0,6.875
7.9,8,16,8.2,11181490176,17.5,0.0,100.0,0.0,100.0,9.44375
9.3,8,16,8.2,11184267264,17.5,0.0,100.0,0.0,100.0,8.768749999999999
16.4,8,16,8.2,11196088320,17.5,0.0,100.0,0.0,100.0,7.46875
14.5,8,16,8.2,11197440000,17.5,0.0,100.0,0.0,100.0,12.125
12.0,8,16,8.2,11200839680,17.5,0.0,100.0,0.0,100.0,15.725
9.1,8,16,8.2,11204870144,17.5,0.0,100.0,0.0,100.0,4.38125
5.0,8,16,8.2,11189870592,17.5,0.0,100.0,0.0,100.0,6.124999999999999
7.9,8,16,8.2,11184480256,17.5,0.0,100.0,0.0,100.0,10.1125
8.6,8,16,8.2,11192664064,17.5,0.0,100.0,0.0,100.0,8.25
15.3,8,16,8.2,11203624960,17.5,0.0,100.0,0.0,100.0,10.550000000000002
9.1,8,16,8.2,11199209472,17.5,0.0,100.0,0.0,100.0,8.46875
11.4,8,16,8.2,11199315968,17.5,0.0,100.0,0.0,100.0,10.15625
7.7,8,16,8.2,11196674048,17.5,0.0,100.0,0.0,100.0,6.725
12.0,8,16,8.2,11201015808,17.5,0.0,100.0,0.0,100.0,10.549999999999999
11.1,8,16,8.2,11202129920,17.5,0.0,100.0,0.0,100.0,14.943750000000003
17.2,8,16,8.2,11209003008,17.5,0.0,100.0,0.0,100.0,16.45
8.4,8,16,8.2,11207503872,17.5,0.0,100.0,0.0,100.0,9.74375
5.5,8,16,8.2,11204509696,17.5,0.0,100.0,0.0,100.0,11.243749999999999
11.7,8,16,8.2,11209211904,17.5,0.40650406504065045,99.59349593495935,10.491803278688524,89.50819672131148,11.331249999999999
11.9,8,16,8.2,11233521664,17.6,0.0,100.0,0.0,100.0,11.25625
13.6,8,16,8.2,11224985600,17.5,0.0,100.0,0.0,100.0,7.34375
13.6,8,16,8.2,11225362432,17.6,0.0,100.0,0.0,100.0,8.775000000000002
8.5,8,16,8.2,11224825856,17.5,0.0,100.0,0.0,100.0,8.274999999999999
11.7,8,16,8.2,11221753856,17.5,0.0,100.0,0.0,100.0,9.28125
8.7,8,16,8.2,11219218432,17.5,7.633587786259542,92.36641221374046,25.37313432835821,74.6268656716418,9.425
11.6,8,16,8.2,11218890752,17.5,0.0,100.0,0.0,100.0,11.5
6.6,8,16,8.2,11223187456,17.5,0.0,100.0,0.0,100.0,11.306249999999999
15.9,8,16,8.2,11232841728,17.6,0.0,100.0,0.0,100.0,12.3875
10.9,8,16,8.2,11221716992,17.5,0.0,100.0,0.0,100.0,10.4625
11.2,8,16,8.2,11221753856,17.5,0.0,100.0,0.0,100.0,11.25625
10.9,8,16,8.2,11225620480,17.6,0.0,100.0,0.0,100.0,11.212499999999999
9.7,8,16,8.2,11227889664,17.6,0.0,100.0,0.0,100.0,7.16875
10.3,8,16,8.2,11227553792,17.6,0.0,100.0,0.0,100.0,9.268749999999999
16.0,8,16,8.2,11232567296,17.6,0.0,100.0,0.0,100.0,10.181249999999999
11.5,8,16,8.2,11225702400,17.6,0.0,100.0,0.0,100.0,6.874999999999999
7.9,8,16,8.2,11224526848,17.5,0.0,100.0,0.0,100.0,12.4625
8.2,8,16,8.2,11220234240,17.5,0.0,100.0,0.0,100.0,8.024999999999999
5.4,8,16,8.2,11221962752,17.5,0.0,100.0,0.0,100.0,6.474999999999999
