timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/04 14:45:36.518, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:36.520, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:36.521, A100-SXM4-40GB, P0, 49, 65 %, 8 %, 40537 MiB, 36807 MiB, 3730 MiB
2023/12/04 14:45:36.523, A100-SXM4-40GB, P0, 40, 95 %, 30 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:36.546, A100-SXM4-40GB, P0, 45, 55 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:36.548, A100-SXM4-40GB, P0, 57, 78 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:36.550, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:36.552, A100-SXM4-40GB, P0, 42, 70 %, 24 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:37.554, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:37.555, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:37.556, A100-SXM4-40GB, P0, 49, 90 %, 6 %, 40537 MiB, 35829 MiB, 4708 MiB
2023/12/04 14:45:37.557, A100-SXM4-40GB, P0, 37, 24 %, 14 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:37.559, A100-SXM4-40GB, P0, 46, 63 %, 30 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:37.560, A100-SXM4-40GB, P0, 57, 82 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:37.561, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:37.562, A100-SXM4-40GB, P0, 42, 65 %, 24 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:38.563, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:38.573, A100-SXM4-40GB, P0, 40, 10 %, 7 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:38.576, A100-SXM4-40GB, P0, 48, 96 %, 10 %, 40537 MiB, 36709 MiB, 3828 MiB
2023/12/04 14:45:38.579, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:38.583, A100-SXM4-40GB, P0, 45, 62 %, 30 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:38.588, A100-SXM4-40GB, P0, 58, 85 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:38.589, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:38.591, A100-SXM4-40GB, P0, 42, 70 %, 22 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:39.592, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:39.593, A100-SXM4-40GB, P0, 40, 7 %, 5 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:39.594, A100-SXM4-40GB, P0, 48, 62 %, 3 %, 40537 MiB, 35805 MiB, 4732 MiB
2023/12/04 14:45:39.595, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:39.596, A100-SXM4-40GB, P0, 45, 60 %, 27 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:39.597, A100-SXM4-40GB, P0, 57, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:39.598, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:39.599, A100-SXM4-40GB, P0, 42, 66 %, 24 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:40.600, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:40.602, A100-SXM4-40GB, P0, 40, 20 %, 7 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:40.605, A100-SXM4-40GB, P0, 51, 96 %, 8 %, 40537 MiB, 36753 MiB, 3784 MiB
2023/12/04 14:45:40.606, A100-SXM4-40GB, P0, 42, 49 %, 21 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:40.607, A100-SXM4-40GB, P0, 45, 58 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:40.608, A100-SXM4-40GB, P0, 57, 81 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:40.609, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:40.610, A100-SXM4-40GB, P0, 43, 69 %, 23 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:41.616, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:41.622, A100-SXM4-40GB, P0, 41, 21 %, 7 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:41.623, A100-SXM4-40GB, P0, 48, 81 %, 7 %, 40537 MiB, 35851 MiB, 4686 MiB
2023/12/04 14:45:41.624, A100-SXM4-40GB, P0, 40, 98 %, 33 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:41.626, A100-SXM4-40GB, P0, 45, 61 %, 29 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:41.628, A100-SXM4-40GB, P0, 57, 75 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:41.629, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:41.630, A100-SXM4-40GB, P0, 43, 66 %, 27 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:42.632, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:42.633, A100-SXM4-40GB, P0, 41, 34 %, 12 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:42.636, A100-SXM4-40GB, P0, 50, 79 %, 9 %, 40537 MiB, 36881 MiB, 3656 MiB
2023/12/04 14:45:42.637, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:42.638, A100-SXM4-40GB, P0, 45, 61 %, 29 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:42.639, A100-SXM4-40GB, P0, 58, 79 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:42.639, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:42.640, A100-SXM4-40GB, P0, 43, 67 %, 24 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:43.641, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:43.642, A100-SXM4-40GB, P0, 41, 49 %, 21 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:43.643, A100-SXM4-40GB, P0, 46, 87 %, 8 %, 40537 MiB, 35821 MiB, 4716 MiB
2023/12/04 14:45:43.644, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:43.645, A100-SXM4-40GB, P0, 45, 59 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:43.646, A100-SXM4-40GB, P0, 58, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:43.647, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:43.648, A100-SXM4-40GB, P0, 43, 68 %, 24 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:44.649, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:44.651, A100-SXM4-40GB, P0, 41, 72 %, 34 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:44.653, A100-SXM4-40GB, P0, 44, 71 %, 16 %, 40537 MiB, 36893 MiB, 3644 MiB
2023/12/04 14:45:44.654, A100-SXM4-40GB, P0, 42, 47 %, 19 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:44.656, A100-SXM4-40GB, P0, 45, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:44.657, A100-SXM4-40GB, P0, 58, 78 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:44.658, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:44.662, A100-SXM4-40GB, P0, 43, 67 %, 29 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:45.665, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:45.666, A100-SXM4-40GB, P0, 37, 77 %, 39 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:45.668, A100-SXM4-40GB, P0, 48, 89 %, 11 %, 40537 MiB, 36147 MiB, 4390 MiB
2023/12/04 14:45:45.669, A100-SXM4-40GB, P0, 39, 97 %, 31 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:45.670, A100-SXM4-40GB, P0, 45, 57 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:45.671, A100-SXM4-40GB, P0, 56, 85 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:45.673, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:45.674, A100-SXM4-40GB, P0, 43, 67 %, 29 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:46.675, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:46.679, A100-SXM4-40GB, P0, 37, 98 %, 49 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:46.683, A100-SXM4-40GB, P0, 50, 77 %, 16 %, 40537 MiB, 33919 MiB, 6618 MiB
2023/12/04 14:45:46.686, A100-SXM4-40GB, P0, 36, 2 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:46.688, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:46.689, A100-SXM4-40GB, P0, 57, 85 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:46.690, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:46.691, A100-SXM4-40GB, P0, 43, 67 %, 30 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:47.692, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:47.693, A100-SXM4-40GB, P0, 36, 98 %, 47 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:47.694, A100-SXM4-40GB, P0, 51, 96 %, 12 %, 40537 MiB, 36815 MiB, 3722 MiB
2023/12/04 14:45:47.695, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:47.695, A100-SXM4-40GB, P0, 45, 59 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:47.696, A100-SXM4-40GB, P0, 57, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:47.697, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:47.698, A100-SXM4-40GB, P0, 43, 68 %, 33 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:48.699, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:48.701, A100-SXM4-40GB, P0, 36, 99 %, 42 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:48.702, A100-SXM4-40GB, P0, 48, 88 %, 6 %, 40537 MiB, 35671 MiB, 4866 MiB
2023/12/04 14:45:48.702, A100-SXM4-40GB, P0, 42, 39 %, 15 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:48.703, A100-SXM4-40GB, P0, 43, 8 %, 4 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:48.707, A100-SXM4-40GB, P0, 58, 85 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:48.708, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:48.709, A100-SXM4-40GB, P0, 43, 67 %, 33 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:49.709, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:49.710, A100-SXM4-40GB, P0, 35, 87 %, 24 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:49.711, A100-SXM4-40GB, P0, 51, 98 %, 10 %, 40537 MiB, 36751 MiB, 3786 MiB
2023/12/04 14:45:49.712, A100-SXM4-40GB, P0, 38, 88 %, 27 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:49.713, A100-SXM4-40GB, P0, 45, 59 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:49.714, A100-SXM4-40GB, P0, 57, 78 %, 11 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:49.714, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:49.715, A100-SXM4-40GB, P0, 43, 68 %, 29 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:50.716, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:50.720, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:50.727, A100-SXM4-40GB, P0, 46, 53 %, 6 %, 40537 MiB, 35683 MiB, 4854 MiB
2023/12/04 14:45:50.743, A100-SXM4-40GB, P0, 36, 5 %, 5 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:50.751, A100-SXM4-40GB, P0, 46, 66 %, 31 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:50.753, A100-SXM4-40GB, P0, 58, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:50.759, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:50.764, A100-SXM4-40GB, P0, 43, 67 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:51.773, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:51.774, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:51.775, A100-SXM4-40GB, P0, 50, 96 %, 10 %, 40537 MiB, 36743 MiB, 3794 MiB
2023/12/04 14:45:51.776, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:51.777, A100-SXM4-40GB, P0, 46, 62 %, 29 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:51.778, A100-SXM4-40GB, P0, 57, 67 %, 7 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:51.779, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:51.781, A100-SXM4-40GB, P0, 43, 68 %, 32 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:52.781, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:52.785, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:52.789, A100-SXM4-40GB, P0, 49, 75 %, 6 %, 40537 MiB, 35813 MiB, 4724 MiB
2023/12/04 14:45:52.791, A100-SXM4-40GB, P0, 39, 88 %, 40 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:52.792, A100-SXM4-40GB, P0, 46, 64 %, 30 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:52.793, A100-SXM4-40GB, P0, 55, 64 %, 6 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:52.794, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:52.795, A100-SXM4-40GB, P0, 43, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:53.798, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:53.799, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:53.800, A100-SXM4-40GB, P0, 50, 93 %, 9 %, 40537 MiB, 36803 MiB, 3734 MiB
2023/12/04 14:45:53.801, A100-SXM4-40GB, P0, 36, 25 %, 14 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:53.801, A100-SXM4-40GB, P0, 46, 66 %, 31 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:53.802, A100-SXM4-40GB, P0, 56, 48 %, 7 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:53.803, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:53.804, A100-SXM4-40GB, P0, 43, 68 %, 33 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:54.805, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:54.806, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:54.808, A100-SXM4-40GB, P0, 48, 65 %, 5 %, 40537 MiB, 35759 MiB, 4778 MiB
2023/12/04 14:45:54.809, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:54.810, A100-SXM4-40GB, P0, 45, 51 %, 24 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:54.812, A100-SXM4-40GB, P0, 57, 81 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:54.813, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:54.814, A100-SXM4-40GB, P0, 43, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:55.816, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:55.816, A100-SXM4-40GB, P0, 38, 27 %, 8 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:55.817, A100-SXM4-40GB, P0, 48, 88 %, 10 %, 40537 MiB, 36769 MiB, 3768 MiB
2023/12/04 14:45:55.818, A100-SXM4-40GB, P0, 42, 72 %, 32 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:55.819, A100-SXM4-40GB, P0, 45, 51 %, 25 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:55.820, A100-SXM4-40GB, P0, 57, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:55.821, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:55.822, A100-SXM4-40GB, P0, 43, 68 %, 34 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:56.822, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:56.823, A100-SXM4-40GB, P0, 41, 92 %, 48 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:56.824, A100-SXM4-40GB, P0, 47, 81 %, 7 %, 40537 MiB, 36753 MiB, 3784 MiB
2023/12/04 14:45:56.826, A100-SXM4-40GB, P0, 36, 43 %, 14 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:56.827, A100-SXM4-40GB, P0, 44, 54 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:56.828, A100-SXM4-40GB, P0, 57, 85 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:56.829, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:56.831, A100-SXM4-40GB, P0, 43, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:57.832, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:57.833, A100-SXM4-40GB, P0, 37, 97 %, 36 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:57.834, A100-SXM4-40GB, P0, 51, 94 %, 10 %, 40537 MiB, 35645 MiB, 4892 MiB
2023/12/04 14:45:57.835, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:57.836, A100-SXM4-40GB, P0, 45, 52 %, 27 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:57.837, A100-SXM4-40GB, P0, 57, 80 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:57.838, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:57.839, A100-SXM4-40GB, P0, 43, 68 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:58.840, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:58.841, A100-SXM4-40GB, P0, 35, 48 %, 2 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:58.842, A100-SXM4-40GB, P0, 52, 96 %, 16 %, 40537 MiB, 35645 MiB, 4892 MiB
2023/12/04 14:45:58.843, A100-SXM4-40GB, P0, 40, 66 %, 30 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:58.844, A100-SXM4-40GB, P0, 41, 19 %, 0 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:58.846, A100-SXM4-40GB, P0, 58, 77 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:58.846, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:58.847, A100-SXM4-40GB, P0, 43, 67 %, 35 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:45:59.848, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:45:59.849, A100-SXM4-40GB, P0, 35, 3 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:59.855, A100-SXM4-40GB, P0, 48, 70 %, 13 %, 40537 MiB, 35615 MiB, 4922 MiB
2023/12/04 14:45:59.855, A100-SXM4-40GB, P0, 36, 39 %, 14 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:45:59.856, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:45:59.857, A100-SXM4-40GB, P0, 57, 77 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:45:59.858, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:45:59.859, A100-SXM4-40GB, P0, 43, 67 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:46:00.860, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:46:00.861, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:46:00.862, A100-SXM4-40GB, P0, 50, 72 %, 16 %, 40537 MiB, 35467 MiB, 5070 MiB
2023/12/04 14:46:00.862, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:46:00.864, A100-SXM4-40GB, P0, 44, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:46:00.864, A100-SXM4-40GB, P0, 56, 70 %, 11 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:46:00.865, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:46:00.866, A100-SXM4-40GB, P0, 43, 67 %, 35 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:46:01.867, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:46:01.868, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:46:01.869, A100-SXM4-40GB, P0, 50, 95 %, 8 %, 40537 MiB, 36809 MiB, 3728 MiB
2023/12/04 14:46:01.870, A100-SXM4-40GB, P0, 38, 98 %, 35 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:46:01.870, A100-SXM4-40GB, P0, 45, 57 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:46:01.872, A100-SXM4-40GB, P0, 58, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:46:01.872, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:46:01.873, A100-SXM4-40GB, P0, 43, 67 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
