cpu_usage,cpu_core_count,cpu_thread_count,disk_utilization,memory_usage_bytes,memory_utilization,percent_disk_reads,percent_disk_writes,percent_disk_read_bytes,percent_disk_write_bytes,average_cpu_utilization_by_threads
16.1,8,16,8.2,10838097920,17.0,0.0,100.0,0.0,100.0,11.875
14.6,8,16,8.2,10853814272,17.0,0.0,100.0,0.0,100.0,19.781249999999993
16.3,8,16,8.2,10851471360,17.0,0.0,100.0,0.0,100.0,22.35
24.5,8,16,8.2,10849054720,17.0,0.0,100.0,0.0,100.0,20.374999999999996
17.6,8,16,8.2,10856792064,17.0,0.0,100.0,0.0,100.0,18.999999999999996
17.2,8,16,8.2,10870484992,17.0,0.0,100.0,0.0,100.0,15.343749999999998
20.7,8,16,8.2,10869444608,17.0,0.0,100.0,0.0,100.0,16.525
15.6,8,16,8.2,10862149632,17.0,0.0,100.0,0.0,100.0,15.712499999999999
19.1,8,16,8.2,10872041472,17.0,0.0,100.0,0.0,100.0,16.106249999999996
20.1,8,16,8.2,10862465024,17.0,0.0,100.0,0.0,100.0,19.71875
21.1,8,16,8.2,10877317120,17.0,0.0,100.0,0.0,100.0,19.212500000000002
21.2,8,16,8.2,10886701056,17.0,0.0,100.0,0.0,100.0,18.15625
18.5,8,16,8.2,10890018816,17.1,0.0,100.0,0.0,100.0,19.24375
16.7,8,16,8.2,10887237632,17.0,0.0,100.0,0.0,100.0,23.168750000000003
20.8,8,16,8.2,10892873728,17.1,0.0,100.0,0.0,100.0,21.806250000000002
24.1,8,16,8.2,10880872448,17.0,0.0,100.0,0.0,100.0,21.456249999999997
20.3,8,16,8.2,10890350592,17.1,0.0,100.0,0.0,100.0,17.224999999999998
21.0,8,16,8.2,10873044992,17.0,0.0,100.0,0.0,100.0,17.40625
18.1,8,16,8.2,10878275584,17.0,0.0,100.0,0.0,100.0,19.025
19.4,8,16,8.2,10881527808,17.0,0.0,100.0,0.0,100.0,19.981249999999996
16.5,8,16,8.2,10880262144,17.0,0.0,100.0,0.0,100.0,16.9375
22.2,8,16,8.2,10900598784,17.1,0.0,100.0,0.0,100.0,23.5125
20.8,8,16,8.2,10894368768,17.1,0.0,100.0,0.0,100.0,20.381250000000005
21.5,8,16,8.2,10897739776,17.1,0.0,100.0,0.0,100.0,25.225
17.6,8,16,8.2,10890825728,17.1,0.0,100.0,0.0,100.0,17.449999999999996
19.7,8,16,8.2,10902155264,17.1,0.0,100.0,0.0,100.0,20.05625
19.0,8,16,8.2,10897641472,17.1,0.0,100.0,0.0,100.0,20.40625
25.7,8,16,8.2,10892771328,17.1,0.0,100.0,0.0,100.0,19.224999999999998
22.5,8,16,8.2,10911109120,17.1,0.0,100.0,0.0,100.0,16.46875
16.0,8,16,8.2,10903261184,17.1,0.0,100.0,0.0,100.0,18.5875
17.6,8,16,8.2,10903543808,17.1,0.0,100.0,0.0,100.0,16.275
16.9,8,16,8.2,10908549120,17.1,0.0,100.0,0.0,100.0,18.4375
20.9,8,16,8.2,10910830592,17.1,0.0,100.0,0.0,100.0,20.74375
22.7,8,16,8.2,10904276992,17.1,0.0,100.0,0.0,100.0,22.537499999999998
16.9,8,16,8.2,10924703744,17.1,0.0,100.0,0.0,100.0,18.0375
20.7,8,16,8.2,10908884992,17.1,0.0,100.0,0.0,100.0,16.55625
16.4,8,16,8.2,10907222016,17.1,0.0,100.0,0.0,100.0,15.575
15.9,8,16,8.2,10909831168,17.1,0.0,100.0,0.0,100.0,18.20625
25.7,8,16,8.2,10925367296,17.1,0.0,100.0,0.0,100.0,14.887500000000001
22.5,8,16,8.2,10940440576,17.1,0.0,100.0,0.0,100.0,16.575
18.3,8,16,8.2,10919854080,17.1,0.0,100.0,0.0,100.0,18.718750000000004
21.8,8,16,8.2,10921988096,17.1,0.0,100.0,0.0,100.0,19.006249999999998
21.4,8,16,8.2,10918539264,17.1,0.0,100.0,0.0,100.0,19.55
16.7,8,16,8.2,10921967616,17.1,0.0,100.0,0.0,100.0,19.15625
18.6,8,16,8.2,10921709568,17.1,0.0,100.0,0.0,100.0,21.8875
23.8,8,16,8.2,10922848256,17.1,0.0,100.0,0.0,100.0,17.11875
18.7,8,16,8.2,10933751808,17.1,0.0,100.0,0.0,100.0,17.4
19.5,8,16,8.2,10924679168,17.1,0.0,100.0,0.0,100.0,19.731249999999996
21.6,8,16,8.2,10927169536,17.1,0.0,100.0,0.0,100.0,16.66875
26.4,8,16,8.2,10929778688,17.1,0.0,100.0,0.0,100.0,23.46875
22.4,8,16,8.2,10927271936,17.1,0.0,100.0,0.0,100.0,20.60625
22.7,8,16,8.2,10924785664,17.1,0.0,100.0,0.0,100.0,17.49375
16.5,8,16,8.2,10919256064,17.1,0.0,100.0,0.0,100.0,16.468749999999996
16.8,8,16,8.2,10927357952,17.1,0.0,100.0,0.0,100.0,15.418750000000001
15.7,8,16,8.2,10927345664,17.1,0.0,100.0,0.0,100.0,22.437500000000004
16.7,8,16,8.2,10929471488,17.1,0.0,100.0,0.0,100.0,26.812499999999993
21.9,8,16,8.2,10926723072,17.1,0.0,100.0,0.0,100.0,20.500000000000004
24.6,8,16,8.2,10935394304,17.1,0.0,100.0,0.0,100.0,21.256249999999994
21.1,8,16,8.2,10934624256,17.1,0.0,100.0,0.0,100.0,20.2375
25.6,8,16,8.2,10923778048,17.1,0.0,100.0,0.0,100.0,19.44375
22.5,8,16,8.2,10937040896,17.1,0.0,100.0,0.0,100.0,23.806249999999995
18.1,8,16,8.2,10933035008,17.1,0.0,100.0,0.0,100.0,14.499999999999996
16.7,8,16,8.2,10932219904,17.1,0.0,100.0,0.0,100.0,20.206249999999994
26.5,8,16,8.2,10940694528,17.1,0.0,100.0,0.0,100.0,19.10625
17.1,8,16,8.2,10932645888,17.1,0.0,100.0,0.0,100.0,19.331250000000004
22.7,8,16,8.2,10934255616,17.1,0.0,100.0,0.0,100.0,17.84375
15.3,8,16,8.2,10946027520,17.1,0.0,100.0,0.0,100.0,21.712500000000002
16.8,8,16,8.2,10940317696,17.1,0.0,100.0,0.0,100.0,16.250000000000004
18.1,8,16,8.2,10936061952,17.1,0.0,100.0,0.0,100.0,17.806250000000002
18.2,8,16,8.2,10942996480,17.1,0.0,100.0,0.0,100.0,15.443749999999996
23.1,8,16,8.2,10931548160,17.1,0.0,100.0,0.0,100.0,13.34375
19.3,8,16,8.2,10949980160,17.1,0.0,100.0,0.0,100.0,19.825
16.3,8,16,8.2,10940325888,17.1,0.0,100.0,0.0,100.0,14.206249999999999
15.1,8,16,8.2,10933846016,17.1,0.0,100.0,0.0,100.0,18.993750000000002
15.6,8,16,8.2,10928521216,17.1,0.0,100.0,0.0,100.0,17.30625
21.9,8,16,8.2,10941505536,17.1,0.0,100.0,0.0,100.0,16.90625
15.0,8,16,8.2,10940751872,17.1,0.0,100.0,0.0,100.0,23.050000000000004
